Country,Variable,Measure,Year,Unit Code,Unit,PowerCode Code,PowerCode,Value,Flags,,,,,,,
Switzerland,Road infrastructure maintenance,Constant Euro,2013,EUR,Euro,0,Units,2015624071,,,,,,,,
Switzerland,Road infrastructure maintenance,Constant Euro,2014,EUR,Euro,0,Units,2008046979,,,,,,,,
Switzerland,Total road spending,Constant Euro,1995,EUR,Euro,0,Units,5355116330,,,,,,,,
Switzerland,Total road spending,Constant Euro,1996,EUR,Euro,0,Units,5233124280,,,,,,,,
Switzerland,Total road spending,Constant Euro,1997,EUR,Euro,0,Units,5249501160,,,,,,,,
Switzerland,Total road spending,Constant Euro,1998,EUR,Euro,0,Units,5054076030,,,,,,,,
Switzerland,Total road spending,Constant Euro,1999,EUR,Euro,0,Units,5340649427,,,,,,,,
Switzerland,Total road spending,Constant Euro,2000,EUR,Euro,0,Units,4392976712,,,,,,,,
Switzerland,Total road spending,Constant Euro,2001,EUR,Euro,0,Units,5008193832,,,,,,,,
Switzerland,Total road spending,Constant Euro,2002,EUR,Euro,0,Units,5164937717,,,,,,,,
Switzerland,Total road spending,Constant Euro,2003,EUR,Euro,0,Units,5251471212,,,,,,,,
Switzerland,Total road spending,Constant Euro,2004,EUR,Euro,0,Units,5167915557,,,,,,,,
Switzerland,Total road spending,Constant Euro,2005,EUR,Euro,0,Units,5174093037,,,,,,,,
Switzerland,Total road spending,Constant Euro,2006,EUR,Euro,0,Units,4967356655,,,,,,,,
Switzerland,Total road spending,Constant Euro,2007,EUR,Euro,0,Units,4828314388,,,,,,,,
Switzerland,Total road spending,Constant Euro,2008,EUR,Euro,0,Units,5000309701,,,,,,,,
Switzerland,Total road spending,Constant Euro,2009,EUR,Euro,0,Units,5292615488,,,,,,,,
Switzerland,Total road spending,Constant Euro,2010,EUR,Euro,0,Units,5416726957,,,,,,,,
Switzerland,Total road spending,Constant Euro,2011,EUR,Euro,0,Units,5241623596,,,,,,,,
Switzerland,Total road spending,Constant Euro,2012,EUR,Euro,0,Units,5254827374,,,,,,,,
Switzerland,Total road spending,Constant Euro,2013,EUR,Euro,0,Units,5146419254,,,,,,,,
Switzerland,Total road spending,Constant Euro,2014,EUR,Euro,0,Units,5033777631,,,,,,,,
Turkey,Road infrastructure investment,Constant Euro,1995,EUR,Euro,0,Units,1080405916,,,,,,,,
Turkey,Road infrastructure investment,Constant Euro,1996,EUR,Euro,0,Units,1387587529,,,,,,,,
Turkey,Road infrastructure investment,Constant Euro,1997,EUR,Euro,0,Units,1660972472,,,,,,,,
Turkey,Road infrastructure investment,Constant Euro,1998,EUR,Euro,0,Units,1360928162,,,,,,,,
Turkey,Road infrastructure investment,Constant Euro,1999,EUR,Euro,0,Units,1139262555,,,,,,,,
Turkey,Road infrastructure investment,Constant Euro,2000,EUR,Euro,0,Units,1206649898,,,,,,,,
Turkey,Road infrastructure investment,Constant Euro,2001,EUR,Euro,0,Units,1925292412,,,,,,,,
Turkey,Road infrastructure investment,Constant Euro,2002,EUR,Euro,0,Units,1285618369,,,,,,,,
Turkey,Road infrastructure investment,Constant Euro,2003,EUR,Euro,0,Units,1327101086,,,,,,,,
Turkey,Road infrastructure investment,Constant Euro,2004,EUR,Euro,0,Units,1569930230,,,,,,,,
Turkey,Road infrastructure investment,Constant Euro,2005,EUR,Euro,0,Units,2049811254,,,,,,,,
Turkey,Road infrastructure investment,Constant Euro,2006,EUR,Euro,0,Units,2439574307,,,,,,,,
Turkey,Road infrastructure investment,Constant Euro,2007,EUR,Euro,0,Units,2297236044,,,,,,,,
Turkey,Road infrastructure investment,Constant Euro,2008,EUR,Euro,0,Units,3238162536,,,,,,,,
Turkey,Road infrastructure investment,Constant Euro,2009,EUR,Euro,0,Units,3785794088,,,,,,,,
Turkey,Road infrastructure investment,Constant Euro,2010,EUR,Euro,0,Units,5135425892,,,,,,,,
Turkey,Road infrastructure investment,Constant Euro,2011,EUR,Euro,0,Units,5218316654,,,,,,,,
Turkey,Road infrastructure investment,Constant Euro,2012,EUR,Euro,0,Units,4652570686,,,,,,,,
Turkey,Road infrastructure investment,Constant Euro,2013,EUR,Euro,0,Units,6125420369,,,,,,,,
Turkey,Road infrastructure investment,Constant Euro,2014,EUR,Euro,0,Units,6766906383,,,,,,,,
Turkey,Road infrastructure investment,Constant Euro,2015,EUR,Euro,0,Units,9044539484,,,,,,,,
Turkey,Road infrastructure investment,Constant Euro,2016,EUR,Euro,0,Units,7690852667,,,,,,,,
Turkey,Road infrastructure investment,Constant Euro,2017,EUR,Euro,0,Units,7562448111,,,,,,,,
Turkey,Road infrastructure maintenance,Constant Euro,1995,EUR,Euro,0,Units,26351363.81,,,,,,,,
Turkey,Road infrastructure maintenance,Constant Euro,1996,EUR,Euro,0,Units,57220104.28,,,,,,,,
Turkey,Road infrastructure maintenance,Constant Euro,1997,EUR,Euro,0,Units,103314077.2,,,,,,,,
Turkey,Road infrastructure maintenance,Constant Euro,1998,EUR,Euro,0,Units,91031984.09,,,,,,,,
Turkey,Road infrastructure maintenance,Constant Euro,1999,EUR,Euro,0,Units,143906849.1,,,,,,,,
Turkey,Road infrastructure maintenance,Constant Euro,2000,EUR,Euro,0,Units,136167089.2,,,,,,,,
Turkey,Road infrastructure maintenance,Constant Euro,2001,EUR,Euro,0,Units,142336793.1,,,,,,,,
Turkey,Road infrastructure maintenance,Constant Euro,2002,EUR,Euro,0,Units,86196951.97,,,,,,,,
Turkey,Road infrastructure maintenance,Constant Euro,2003,EUR,Euro,0,Units,130849573.4,,,,,,,,
Turkey,Road infrastructure maintenance,Constant Euro,2004,EUR,Euro,0,Units,87134205.76,,,,,,,,
Turkey,Road infrastructure maintenance,Constant Euro,2005,EUR,Euro,0,Units,100135182.5,,,,,,,,
Turkey,Road infrastructure maintenance,Constant Euro,2006,EUR,Euro,0,Units,166891970.8,,,,,,,,
Turkey,Road infrastructure maintenance,Constant Euro,2007,EUR,Euro,0,Units,285362303.3,,,,,,,,
Turkey,Road infrastructure maintenance,Constant Euro,2008,EUR,Euro,0,Units,298479870.9,,,,,,,,
Turkey,Road infrastructure maintenance,Constant Euro,2009,EUR,Euro,0,Units,450000212.8,,,,,,,,
Turkey,Road infrastructure maintenance,Constant Euro,2010,EUR,Euro,0,Units,359985981.1,,,,,,,,
Turkey,Road infrastructure maintenance,Constant Euro,2011,EUR,Euro,0,Units,676298938.4,,,,,,,,
Turkey,Road infrastructure maintenance,Constant Euro,2012,EUR,Euro,0,Units,678173058.7,,,,,,,,
Turkey,Road infrastructure maintenance,Constant Euro,2013,EUR,Euro,0,Units,619921455.6,,,,,,,,
Turkey,Road infrastructure maintenance,Constant Euro,2014,EUR,Euro,0,Units,568296941.9,,,,,,,,
Turkey,Road infrastructure maintenance,Constant Euro,2015,EUR,Euro,0,Units,238936425.6,,,,,,,,
Turkey,Road infrastructure maintenance,Constant Euro,2016,EUR,Euro,0,Units,241391709.5,,,,,,,,
Turkey,Road infrastructure maintenance,Constant Euro,2017,EUR,Euro,0,Units,282470887.9,,,,,,,,
Turkey,Total road spending,Constant Euro,1995,EUR,Euro,0,Units,1106757280,,,,,,,,
Turkey,Total road spending,Constant Euro,1996,EUR,Euro,0,Units,1444807633,,,,,,,,
Turkey,Total road spending,Constant Euro,1997,EUR,Euro,0,Units,1764286549,,,,,,,,
Turkey,Total road spending,Constant Euro,1998,EUR,Euro,0,Units,1451960146,,,,,,,,
Turkey,Total road spending,Constant Euro,1999,EUR,Euro,0,Units,1283169404,,,,,,,,
Turkey,Total road spending,Constant Euro,2000,EUR,Euro,0,Units,1342816987,,,,,,,,
Turkey,Total road spending,Constant Euro,2001,EUR,Euro,0,Units,2067629205,,,,,,,,
Turkey,Total road spending,Constant Euro,2002,EUR,Euro,0,Units,1371815321,,,,,,,,
Turkey,Total road spending,Constant Euro,2003,EUR,Euro,0,Units,1457950659,,,,,,,,
Turkey,Total road spending,Constant Euro,2004,EUR,Euro,0,Units,1657064436,,,,,,,,
Turkey,Total road spending,Constant Euro,2005,EUR,Euro,0,Units,2149946437,,,,,,,,
Turkey,Total road spending,Constant Euro,2006,EUR,Euro,0,Units,2606466277,,,,,,,,
Turkey,Total road spending,Constant Euro,2007,EUR,Euro,0,Units,2582598347,,,,,,,,
Turkey,Total road spending,Constant Euro,2008,EUR,Euro,0,Units,3536642407,,,,,,,,
Turkey,Total road spending,Constant Euro,2009,EUR,Euro,0,Units,4235794301,,,,,,,,
Turkey,Total road spending,Constant Euro,2010,EUR,Euro,0,Units,5495411873,,,,,,,,
Turkey,Total road spending,Constant Euro,2011,EUR,Euro,0,Units,5894615593,,,,,,,,
Turkey,Total road spending,Constant Euro,2012,EUR,Euro,0,Units,5330743745,,,,,,,,
Turkey,Total road spending,Constant Euro,2013,EUR,Euro,0,Units,6745341825,,,,,,,,
Turkey,Total road spending,Constant Euro,2014,EUR,Euro,0,Units,7335203325,,,,,,,,
Turkey,Total road spending,Constant Euro,2015,EUR,Euro,0,Units,9283475909,,,,,,,,
Turkey,Total road spending,Constant Euro,2016,EUR,Euro,0,Units,7932244376,,,,,,,,
Turkey,Total road spending,Constant Euro,2017,EUR,Euro,0,Units,7844918999,,,,,,,,
United Kingdom,Road infrastructure investment,Constant Euro,1995,EUR,Euro,0,Units,7274494582,,,,,,,,
United Kingdom,Road infrastructure investment,Constant Euro,1996,EUR,Euro,0,Units,6519895613,,,,,,,,
United Kingdom,Road infrastructure investment,Constant Euro,1997,EUR,Euro,0,Units,5457408150,,,,,,,,
United Kingdom,Road infrastructure investment,Constant Euro,1998,EUR,Euro,0,Units,5033674645,,,,,,,,
United Kingdom,Road infrastructure investment,Constant Euro,1999,EUR,Euro,0,Units,4825037207,,,,,,,,
United Kingdom,Road infrastructure investment,Constant Euro,2000,EUR,Euro,0,Units,4683791568,,,,,,,,
United Kingdom,Road infrastructure investment,Constant Euro,2001,EUR,Euro,0,Units,4908078830,,,,,,,,
United Kingdom,Road infrastructure investment,Constant Euro,2002,EUR,Euro,0,Units,5186897026,,,,,,,,
United Kingdom,Road infrastructure investment,Constant Euro,2003,EUR,Euro,0,Units,4822037288,,,,,,,,
United Kingdom,Road infrastructure investment,Constant Euro,2004,EUR,Euro,0,Units,4470237741,,,,,,,,
United Kingdom,Road infrastructure investment,Constant Euro,2005,EUR,Euro,0,Units,4925901245,,,,,,,,
United Kingdom,Road infrastructure investment,Constant Euro,2006,EUR,Euro,0,Units,5148968472,,,,,,,,
United Kingdom,Road infrastructure investment,Constant Euro,2007,EUR,Euro,0,Units,4739505138,,,,,,,,
United Kingdom,Road infrastructure investment,Constant Euro,2008,EUR,Euro,0,Units,5317200167,,,,,,,,
United Kingdom,Road infrastructure investment,Constant Euro,2009,EUR,Euro,0,Units,6695336948,,,,,,,,
United Kingdom,Road infrastructure investment,Constant Euro,2010,EUR,Euro,0,Units,6482927057,,,,,,,,
United Kingdom,Road infrastructure investment,Constant Euro,2011,EUR,Euro,0,Units,5393280240,,,,,,,,
United Kingdom,Road infrastructure investment,Constant Euro,2012,EUR,Euro,0,Units,4782957632,,,,,,,,
United Kingdom,Road infrastructure investment,Constant Euro,2013,EUR,Euro,0,Units,5226851988,,,,,,,,
United Kingdom,Road infrastructure investment,Constant Euro,2014,EUR,Euro,0,Units,6197568466,,,,,,,,
United Kingdom,Road infrastructure investment,Constant Euro,2015,EUR,Euro,0,Units,6378040257,,,,,,,,
United Kingdom,Road infrastructure investment,Constant Euro,2016,EUR,Euro,0,Units,6757385704,,,,,,,,
United Kingdom,Road infrastructure investment,Constant Euro,2017,EUR,Euro,0,Units,7540172662,,,,,,,,
United Kingdom,Road infrastructure maintenance,Constant Euro,1995,EUR,Euro,0,Units,5342469462,,,,,,,,
United Kingdom,Road infrastructure maintenance,Constant Euro,1996,EUR,Euro,0,Units,4920396209,,,,,,,,
United Kingdom,Road infrastructure maintenance,Constant Euro,1997,EUR,Euro,0,Units,4382370103,,,,,,,,
United Kingdom,Road infrastructure maintenance,Constant Euro,1998,EUR,Euro,0,Units,4291460486,,,,,,,,
United Kingdom,Road infrastructure maintenance,Constant Euro,1999,EUR,Euro,0,Units,4509423733,,,,,,,,
United Kingdom,Road infrastructure maintenance,Constant Euro,2000,EUR,Euro,0,Units,4309474990,,,,,,,,
United Kingdom,Road infrastructure maintenance,Constant Euro,2001,EUR,Euro,0,Units,4262629201,Break,,,,,,,
United Kingdom,Road infrastructure maintenance,Constant Euro,2002,EUR,Euro,0,Units,4287641202,,,,,,,,
United Kingdom,Road infrastructure maintenance,Constant Euro,2003,EUR,Euro,0,Units,4485366535,,,,,,,,
United Kingdom,Road infrastructure maintenance,Constant Euro,2004,EUR,Euro,0,Units,4922717894,Break,,,,,,,
United Kingdom,Road infrastructure maintenance,Constant Euro,2005,EUR,Euro,0,Units,4952762820,,,,,,,,
United Kingdom,Road infrastructure maintenance,Constant Euro,2006,EUR,Euro,0,Units,4755917443,,,,,,,,
United Kingdom,Road infrastructure maintenance,Constant Euro,2007,EUR,Euro,0,Units,4309432216,,,,,,,,
United Kingdom,Road infrastructure maintenance,Constant Euro,2008,EUR,Euro,0,Units,4411386834,,,,,,,,
United Kingdom,Road infrastructure maintenance,Constant Euro,2009,EUR,Euro,0,Units,4421387971,,,,,,,,
United Kingdom,Road infrastructure maintenance,Constant Euro,2010,EUR,Euro,0,Units,3917271032,,,,,,,,
United Kingdom,Road infrastructure maintenance,Constant Euro,2011,EUR,Euro,0,Units,3338049078,,,,,,,,
United Kingdom,Road infrastructure maintenance,Constant Euro,2012,EUR,Euro,0,Units,2969670012,,,,,,,,
United Kingdom,Road infrastructure maintenance,Constant Euro,2013,EUR,Euro,0,Units,2726451372,,,,,,,,
United Kingdom,Road infrastructure maintenance,Constant Euro,2014,EUR,Euro,0,Units,2276030782,,,,,,,,
United Kingdom,Road infrastructure maintenance,Constant Euro,2015,EUR,Euro,0,Units,2226667416,,,,,,,,
United Kingdom,Road infrastructure maintenance,Constant Euro,2016,EUR,Euro,0,Units,1976795149,,,,,,,,
United Kingdom,Road infrastructure maintenance,Constant Euro,2017,EUR,Euro,0,Units,2073254719,,,,,,,,
United Kingdom,Total road spending,Constant Euro,1995,EUR,Euro,0,Units,12616964045,,,,,,,,
United Kingdom,Total road spending,Constant Euro,1996,EUR,Euro,0,Units,11440291822,,,,,,,,
United Kingdom,Total road spending,Constant Euro,1997,EUR,Euro,0,Units,9839778253,,,,,,,,
United Kingdom,Total road spending,Constant Euro,1998,EUR,Euro,0,Units,9325135131,,,,,,,,
United Kingdom,Total road spending,Constant Euro,1999,EUR,Euro,0,Units,9334460941,,,,,,,,
United Kingdom,Total road spending,Constant Euro,2000,EUR,Euro,0,Units,8993266559,,,,,,,,
United Kingdom,Total road spending,Constant Euro,2001,EUR,Euro,0,Units,9170708031,Break,,,,,,,
United Kingdom,Total road spending,Constant Euro,2002,EUR,Euro,0,Units,9474538228,,,,,,,,
United Kingdom,Total road spending,Constant Euro,2003,EUR,Euro,0,Units,9307403823,,,,,,,,
United Kingdom,Total road spending,Constant Euro,2004,EUR,Euro,0,Units,9392955635,Break,,,,,,,
United Kingdom,Total road spending,Constant Euro,2005,EUR,Euro,0,Units,9878664065,,,,,,,,
United Kingdom,Total road spending,Constant Euro,2006,EUR,Euro,0,Units,9904885915,,,,,,,,
United Kingdom,Total road spending,Constant Euro,2007,EUR,Euro,0,Units,9048937354,,,,,,,,
United Kingdom,Total road spending,Constant Euro,2008,EUR,Euro,0,Units,9728587001,,,,,,,,
United Kingdom,Total road spending,Constant Euro,2009,EUR,Euro,0,Units,11116724919,,,,,,,,
United Kingdom,Total road spending,Constant Euro,2010,EUR,Euro,0,Units,10400198089,,,,,,,,
United Kingdom,Total road spending,Constant Euro,2011,EUR,Euro,0,Units,8731329318,,,,,,,,
United Kingdom,Total road spending,Constant Euro,2012,EUR,Euro,0,Units,7752627644,,,,,,,,
United Kingdom,Total road spending,Constant Euro,2013,EUR,Euro,0,Units,7953303361,,,,,,,,
United Kingdom,Total road spending,Constant Euro,2014,EUR,Euro,0,Units,8473599249,,,,,,,,
United Kingdom,Total road spending,Constant Euro,2015,EUR,Euro,0,Units,8604707674,,,,,,,,
United Kingdom,Total road spending,Constant Euro,2016,EUR,Euro,0,Units,8734180853,,,,,,,,
United Kingdom,Total road spending,Constant Euro,2017,EUR,Euro,0,Units,9613427381,,,,,,,,
United States,Road infrastructure investment,Constant Euro,1995,EUR,Euro,0,Units,54834396226,,,,,,,,
United States,Road infrastructure investment,Constant Euro,1996,EUR,Euro,0,Units,55341317010,,,,,,,,
United States,Road infrastructure investment,Constant Euro,1997,EUR,Euro,0,Units,60220069192,,,,,,,,
United States,Road infrastructure investment,Constant Euro,1998,EUR,Euro,0,Units,63544412659,,,,,,,,
United States,Road infrastructure investment,Constant Euro,1999,EUR,Euro,0,Units,67816093487,,,,,,,,
United States,Road infrastructure investment,Constant Euro,2000,EUR,Euro,0,Units,67831659414,,,,,,,,
United States,Road infrastructure investment,Constant Euro,2001,EUR,Euro,0,Units,74190488468,,,,,,,,
United States,Road infrastructure investment,Constant Euro,2002,EUR,Euro,0,Units,73718368663,,,,,,,,
United States,Road infrastructure investment,Constant Euro,2003,EUR,Euro,0,Units,71916720996,,,,,,,,
United States,Road infrastructure investment,Constant Euro,2004,EUR,Euro,0,Units,67239807153,Break,,,,,,,
United States,Road infrastructure investment,Constant Euro,2005,EUR,Euro,0,Units,64548171608,,,,,,,,
United States,Road infrastructure investment,Constant Euro,2006,EUR,Euro,0,Units,65078878044,,,,,,,,
United States,Road infrastructure investment,Constant Euro,2007,EUR,Euro,0,Units,64529808347,,,,,,,,
United States,Road infrastructure investment,Constant Euro,2008,EUR,Euro,0,Units,59741587264,,,,,,,,
United States,Road infrastructure investment,Constant Euro,2009,EUR,Euro,0,Units,65912778569,,,,,,,,
United States,Road infrastructure investment,Constant Euro,2010,EUR,Euro,0,Units,62104311125,,,,,,,,
United States,Road infrastructure investment,Constant Euro,2011,EUR,Euro,0,Units,57368080123,,,,,,,,
United States,Road infrastructure investment,Constant Euro,2012,EUR,Euro,0,Units,56697552450,,,,,,,,
United States,Road infrastructure investment,Constant Euro,2013,EUR,Euro,0,Units,55245941493,,,,,,,,
United States,Road infrastructure investment,Constant Euro,2014,EUR,Euro,0,Units,56265556499,,,,,,,,
United States,Road infrastructure investment,Constant Euro,2015,EUR,Euro,0,Units,62830591764,,,,,,,,
United States,Road infrastructure investment,Constant Euro,2016,EUR,Euro,0,Units,65023816329,,,,,,,,
United States,Road infrastructure investment,Constant Euro,2017,EUR,Euro,0,Units,59172225798,,,,,,,,
United States,Road infrastructure maintenance,Constant Euro,1995,EUR,Euro,0,Units,26236983022,,,,,,,,
United States,Road infrastructure maintenance,Constant Euro,1996,EUR,Euro,0,Units,26195193810,,,,,,,,
United States,Road infrastructure maintenance,Constant Euro,1997,EUR,Euro,0,Units,26712092536,,,,,,,,
United States,Road infrastructure maintenance,Constant Euro,1998,EUR,Euro,0,Units,27999501110,,,,,,,,
United States,Road infrastructure maintenance,Constant Euro,1999,EUR,Euro,0,Units,29061270479,,,,,,,,
United States,Road infrastructure maintenance,Constant Euro,2000,EUR,Euro,0,Units,28739688871,,,,,,,,
United States,Road infrastructure maintenance,Constant Euro,2001,EUR,Euro,0,Units,28398004513,,,,,,,,
United States,Road infrastructure maintenance,Constant Euro,2002,EUR,Euro,0,Units,30490395061,,,,,,,,
United States,Road infrastructure maintenance,Constant Euro,2003,EUR,Euro,0,Units,30923782758,,,,,,,,
United States,Road infrastructure maintenance,Constant Euro,2004,EUR,Euro,0,Units,28892139139,,,,,,,,
United States,Road infrastructure maintenance,Constant Euro,2005,EUR,Euro,0,Units,28764156351,,,,,,,,
United States,Road infrastructure maintenance,Constant Euro,2006,EUR,Euro,0,Units,27797977907,,,,,,,,
United States,Road infrastructure maintenance,Constant Euro,2007,EUR,Euro,0,Units,25823640814,,,,,,,,
United States,Road infrastructure maintenance,Constant Euro,2008,EUR,Euro,0,Units,24501408117,,,,,,,,
United States,Road infrastructure maintenance,Constant Euro,2009,EUR,Euro,0,Units,25666133111,,,,,,,,
United States,Road infrastructure maintenance,Constant Euro,2010,EUR,Euro,0,Units,29785197468,,,,,,,,
United States,Road infrastructure maintenance,Constant Euro,2011,EUR,Euro,0,Units,28858156000,,,,,,,,
United States,Road infrastructure maintenance,Constant Euro,2012,EUR,Euro,0,Units,29798623384,,,,,,,,
United States,Road infrastructure maintenance,Constant Euro,2013,EUR,Euro,0,Units,30836601373,,,,,,,,
United States,Road infrastructure maintenance,Constant Euro,2014,EUR,Euro,0,Units,31602487567,,,,,,,,
United States,Road infrastructure maintenance,Constant Euro,2015,EUR,Euro,0,Units,31439598955,,,,,,,,
United States,Total road spending,Constant Euro,1995,EUR,Euro,0,Units,81071379248,,,,,,,,
United States,Total road spending,Constant Euro,1996,EUR,Euro,0,Units,81536510820,,,,,,,,
United States,Total road spending,Constant Euro,1997,EUR,Euro,0,Units,86932161728,,,,,,,,
United States,Total road spending,Constant Euro,1998,EUR,Euro,0,Units,91543913769,,,,,,,,
United States,Total road spending,Constant Euro,1999,EUR,Euro,0,Units,96877363967,,,,,,,,
