,ID,State,Year,(R01) Total Revenue,(E001) Total Expenditure,(E065) Total Highways-Dir Exp,(E066) Total Highways-Cur Op,(E067) Total Highways-Cap Out,(E068) Regular Hwy-Direct Exp,(E069) Regular Hwy-Cur Oper (E44),(E070) Regular Hwy-Cap Outlay,(E071) Toll Hwy-Total Expend,(E072) Toll Hwy-Current Oper (E45),(E073) Toll Hwy-Cap Outlay,State_Abbreviation
936,937,Arizona,2016,0.9999,1,0.0416,0.0188,0.0228,0.0416,0.0188,0.0228,0.0,0.0,0.0,AZ
937,938,Arizona,2017,1.0949,1,0.0418,0.0188,0.023,0.0418,0.0188,0.023,0.0,0.0,0.0,AZ
938,939,New Hampshire,1977,0.9766,1,0.1375,0.0684,0.0691,0.1247,0.065,0.0596,0.0129,0.0034,0.0095,NH
939,940,New Hampshire,1978,1.0585,1,0.1333,0.0684,0.0649,0.1218,0.0643,0.0576,0.0115,0.0041,0.0074,NH
940,941,New Hampshire,1979,1.0786,1,0.1277,0.0695,0.0582,0.1141,0.0666,0.0475,0.0136,0.0029,0.0107,NH
941,942,New Hampshire,1980,1.0374,1,0.1255,0.0665,0.059000000000000004,0.1114,0.0635,0.0479,0.0141,0.003,0.0111,NH
942,943,New Hampshire,1981,0.9833,1,0.1095,0.065,0.0445,0.0999,0.062,0.0379,0.0097,0.0031,0.0066,NH
943,944,New Hampshire,1982,1.0131,1,0.105,0.068,0.037000000000000005,0.1002,0.0652,0.035,0.0048,0.0028,0.002,NH
944,945,New Hampshire,1983,1.0133,1,0.1097,0.064,0.0457,0.1042,0.0612,0.043,0.0055,0.0028,0.0027,NH
945,946,New Hampshire,1984,1.0851,1,0.1109,0.0645,0.0464,0.1062,0.0616,0.0446,0.0047,0.0029,0.0018,NH
946,947,New Hampshire,1985,1.1159999999999999,1,0.1115,0.0606,0.0509,0.1068,0.0578,0.049,0.0047,0.0028,0.0019,NH
947,948,New Hampshire,1986,1.0858,1,0.1039,0.065,0.0389,0.0995,0.062,0.0374,0.0044,0.003,0.0014,NH
948,949,New Hampshire,1987,1.0771,1,0.1053,0.0629,0.0424,0.0967,0.0597,0.037000000000000005,0.0085,0.0032,0.0054,NH
949,950,New Hampshire,1988,1.0407,1,0.1042,0.0517,0.0525,0.0931,0.0476,0.0456,0.011000000000000001,0.0041,0.0069,NH
950,951,New Hampshire,1989,0.9863,1,0.0947,0.0494,0.0453,0.08,0.0465,0.0334,0.0147,0.0029,0.0119,NH
951,952,New Hampshire,1990,0.9611,1,0.0893,0.0483,0.040999999999999995,0.0772,0.045,0.0322,0.0121,0.0032,0.0089,NH
952,953,New Hampshire,1991,1.0123,1,0.07400000000000001,0.0467,0.0273,0.0693,0.043,0.0263,0.0047,0.0037,0.001,NH
953,954,New Hampshire,1992,0.9255,1,0.0562,0.0354,0.0208,0.0522,0.0328,0.0194,0.004,0.0026,0.0014,NH
954,955,New Hampshire,1993,1.0190000000000001,1,0.0663,0.0414,0.0249,0.0626,0.0386,0.024,0.0038,0.0028,0.0009,NH
955,956,New Hampshire,1994,1.013,1,0.0627,0.038,0.0247,0.0594,0.0352,0.0242,0.0034,0.0029,0.0005,NH
956,957,New Hampshire,1995,1.0493,1,0.0612,0.0406,0.0206,0.0573,0.0373,0.02,0.0039,0.0033,0.0006,NH
957,958,New Hampshire,1996,1.0763,1,0.0641,0.0436,0.0205,0.0607,0.0407,0.02,0.0034,0.0029,0.0005,NH
958,959,New Hampshire,1997,1.0409,1,0.0756,0.0485,0.0272,0.0676,0.0446,0.023,0.008,0.0038,0.0042,NH
959,960,New Hampshire,1998,1.0958,1,0.0768,0.0483,0.0285,0.0685,0.0445,0.024,0.0083,0.0037,0.0045,NH
960,961,New Hampshire,1999,1.0957,1,0.0777,0.0485,0.0293,0.0686,0.0447,0.024,0.0091,0.0038,0.0053,NH
961,962,New Hampshire,2000,1.1166,1,0.0753,0.0477,0.0276,0.0716,0.0447,0.0269,0.0037,0.003,0.0007,NH
962,963,New Hampshire,2002,0.9523,1,0.0714,0.0444,0.027000000000000003,0.0678,0.0416,0.0262,0.0036,0.0028,0.0008,NH
963,964,New Hampshire,2004,1.0055,1,0.0638,0.0422,0.0216,0.057999999999999996,0.0385,0.0195,0.0058,0.0037,0.0021,NH
964,965,New Hampshire,2005,1.0266,1,0.0616,0.040999999999999995,0.0206,0.0564,0.0372,0.0192,0.0052,0.0038,0.0014,NH
965,966,New Hampshire,2006,1.0390000000000001,1,0.0687,0.044000000000000004,0.0247,0.063,0.0397,0.0233,0.0057,0.0043,0.0014,NH
966,967,New Hampshire,2007,1.1008,1,0.0659,0.0439,0.022000000000000002,0.0609,0.0403,0.0206,0.005,0.0036,0.0014,NH
967,968,New Hampshire,2008,0.9698,1,0.065,0.0438,0.0211,0.0598,0.0405,0.0193,0.0052,0.0034,0.0018,NH
968,969,New Hampshire,2009,0.8635,1,0.0645,0.040999999999999995,0.0235,0.059000000000000004,0.0383,0.0207,0.0055,0.0028,0.0028,NH
969,970,New Hampshire,2010,1.0124,1,0.0662,0.038,0.0282,0.0575,0.0359,0.0216,0.0087,0.0021,0.0066,NH
970,971,New Hampshire,2011,1.0427,1,0.0656,0.0385,0.0272,0.0579,0.0362,0.0216,0.0078,0.0023,0.0055,NH
971,972,New Hampshire,2012,0.9576,1,0.0653,0.0392,0.0261,0.0579,0.037000000000000005,0.0209,0.0074,0.0022,0.0052,NH
972,973,New Hampshire,2013,1.0592,1,0.0687,0.0397,0.028999999999999998,0.0587,0.0371,0.0217,0.01,0.0027,0.0073,NH
973,974,New Hampshire,2014,1.0924,1,0.0687,0.0431,0.0257,0.0606,0.0401,0.0205,0.0081,0.003,0.0051,NH
974,975,New Hampshire,2015,1.0462,1,0.0632,0.0412,0.022000000000000002,0.0575,0.0384,0.0191,0.0057,0.0028,0.0029,NH
975,976,New Hampshire,2016,1.0048,1,0.0568,0.0346,0.0222,0.0503,0.0321,0.0182,0.0065,0.0025,0.004,NH
976,977,New Hampshire,2017,1.1123,1,0.06,0.0353,0.0247,0.0538,0.0323,0.0214,0.0062,0.0029,0.0033,NH
977,978,New Jersey,1977,1.0522,1,0.0486,0.031,0.0175,0.0418,0.0252,0.0166,0.0067,0.0058,0.0009,NJ
978,979,New Jersey,1978,1.0784,1,0.0496,0.0317,0.018000000000000002,0.0425,0.0255,0.017,0.0071,0.0061,0.001,NJ
979,980,New Jersey,1979,1.0361,1,0.0554,0.0318,0.0236,0.0477,0.0257,0.022000000000000002,0.0078,0.0061,0.0017,NJ
980,981,New Jersey,1980,1.043,1,0.0559,0.0308,0.0251,0.0482,0.0245,0.0237,0.0077,0.0064,0.0013,NJ
981,982,New Jersey,1981,1.0070000000000001,1,0.0491,0.0281,0.021,0.0416,0.0221,0.0196,0.0075,0.006,0.0015,NJ
982,983,New Jersey,1982,1.0418,1,0.0573,0.0284,0.0289,0.0489,0.0224,0.0265,0.0084,0.0061,0.0024,NJ
983,984,New Jersey,1983,1.0737,1,0.057,0.0296,0.0274,0.0476,0.0222,0.0254,0.0094,0.0074,0.002,NJ
984,985,New Jersey,1984,1.1241,1,0.055,0.0285,0.0265,0.0465,0.0209,0.0256,0.0085,0.0075,0.001,NJ
985,986,New Jersey,1985,1.1099,1,0.0642,0.027999999999999997,0.0361,0.0538,0.0204,0.0333,0.0104,0.0076,0.0028,NJ
986,987,New Jersey,1986,1.075,1,0.0738,0.0265,0.0474,0.0636,0.0188,0.0448,0.0102,0.0076,0.0026,NJ
987,988,New Jersey,1987,1.0994,1,0.0693,0.0254,0.0438,0.0561,0.018000000000000002,0.0381,0.0132,0.0075,0.0058,NJ
