,ID,State,Year,(R01) Total Revenue,(E001) Total Expenditure,(E065) Total Highways-Dir Exp,(E066) Total Highways-Cur Op,(E067) Total Highways-Cap Out,(E068) Regular Hwy-Direct Exp,(E069) Regular Hwy-Cur Oper (E44),(E070) Regular Hwy-Cap Outlay,(E071) Toll Hwy-Total Expend,(E072) Toll Hwy-Current Oper (E45),(E073) Toll Hwy-Cap Outlay,State_Abbreviation
1275,1276,Oregon,2004,43773824,36351371,1771732,1020633,751099,1771732,1020633,751099,0,0,0,OR
1276,1277,Oregon,2005,40672357,36503354,2095760,1081946,1013814,2095760,1081946,1013814,0,0,0,OR
1277,1278,Oregon,2006,44038331,37223020,2185558,1084170,1101389,2185558,1084170,1101389,0,0,0,OR
1278,1279,Oregon,2007,49484955,38179202,2300553,1123358,1177195,2294918,1121857,1173061,5636,1501,4134,OR
1279,1280,Oregon,2008,33254205,39410822,2168110,1128577,1039533,2166533,1127000,1039533,1577,1577,0,OR
1280,1281,Oregon,2009,22119791,42911934,2108822,1103469,1005353,2101469,1096560,1004909,7353,6909,444,OR
1281,1282,Oregon,2010,46123708,44409085,2400631,1164939,1235691,2396122,1160465,1235656,4509,4474,35,OR
1282,1283,Oregon,2011,51253915,43482020,2206358,1199749,1006609,2201509,1194987,1006522,4849,4762,87,OR
1283,1284,Oregon,2012,40020422,42691893,1986751,1027955,958795,1979261,1024312,954949,7489,3643,3847,OR
1284,1285,Oregon,2013,47875157,42013988,1850821,1073599,777222,1845833,1070289,775544,4987,3309,1678,OR
1285,1286,Oregon,2014,52573896,44514610,1878207,1077631,800576,1873811,1074219,799592,4395,3412,984,OR
1286,1287,Oregon,2015,50396134,47190925,1860711,1031835,828876,1856230,1028415,827815,4481,3420,1061,OR
1287,1288,Oregon,2016,48160906,50712596,2135532,1202760,932773,2130755,1198922,931833,4778,3838,940,OR
1288,1289,Oregon,2017,58145617,53552014,2121991,1776604,345387,2114632,1771041,343591,7359,5563,1796,OR
1289,1290,Pennsylvania,1977,68521011,68306984,4629896,2424237,2205659,4397368,2266725,2130643,232528,157512,75016,PA
1290,1291,Pennsylvania,1978,69648277,66264203,4218169,2685658,1532511,3984993,2541409,1443584,233176,144249,88927,PA
1291,1292,Pennsylvania,1979,66479475,63342428,3532493,2272475,1260018,3310514,2126132,1184382,221979,146343,75636,PA
1292,1293,Pennsylvania,1980,65303020,62559410,3357930,2203504,1154426,3123400,2070250,1053150,234530,133254,101276,PA
1293,1294,Pennsylvania,1981,65130892,63084294,3852917,2353767,1499150,3618853,2221213,1397640,234064,132554,101510,PA
1294,1295,Pennsylvania,1982,66065042,61815306,4081334,2647017,1434318,3873145,2506308,1366837,208189,140709,67480,PA
1295,1296,Pennsylvania,1983,69627611,65994226,4212973,2912882,1300091,3975541,2768461,1207081,237432,144421,93010,PA
1296,1297,Pennsylvania,1984,71509712,62829812,4090416,2718640,1371776,3793512,2569216,1224295,296904,149424,147480,PA
1297,1298,Pennsylvania,1985,73751079,66260012,4856303,3016279,1840024,4605365,2867205,1738161,250938,149074,101864,PA
1298,1299,Pennsylvania,1986,78018800,69633370,5265647,3021363,2244284,5003530,2864178,2139352,262117,157185,104932,PA
1299,1300,Pennsylvania,1987,81041180,72240461,5571791,3042155,2529636,5087912,2846581,2241331,483879,195574,288305,PA
1300,1301,Pennsylvania,1988,78586947,73634556,5410822,2881849,2528973,5057555,2725361,2332194,353267,156487,196780,PA
1301,1302,Pennsylvania,1989,80313214,75966485,5387882,2698647,2689235,5063155,2538939,2524216,324727,159708,165019,PA
1302,1303,Pennsylvania,1990,82101038,78008305,5153354,2666701,2486653,4749816,2498093,2251723,403538,168608,234931,PA
1303,1304,Pennsylvania,1991,79617695,80647408,5110574,2583021,2527553,4435526,2446454,1989071,675048,136567,538481,PA
1304,1305,Pennsylvania,1992,94559390,91378026,4689588,2528038,2161550,4000703,2394368,1606334,688885,133670,555215,PA
1305,1306,Pennsylvania,1993,96712422,92835037,4664888,2819805,1845084,4085550,2673031,1412519,579338,146773,432565,PA
1306,1307,Pennsylvania,1994,95888074,91796462,4679079,2712774,1966306,4215999,2549668,1666331,463080,163106,299974,PA
1307,1308,Pennsylvania,1995,97959635,95853784,4838444,2721874,2116569,4416676,2561824,1854852,421767,160050,261717,PA
1308,1309,Pennsylvania,1996,100671698,94287358,4637078,2771907,1865171,4174690,2595535,1579156,462388,176372,286016,PA
1309,1310,Pennsylvania,1997,110376762,95002078,4689256,2768967,1920288,4242181,2597215,1644966,447074,171752,275322,PA
1310,1311,Pennsylvania,1998,109287460,99184054,5415026,2949651,2465375,4987980,2776243,2211737,427046,173408,253638,PA
1311,1312,Pennsylvania,1999,109713352,104005418,5564078,3019185,2544893,4922170,2811044,2111126,641908,208142,433767,PA
1312,1313,Pennsylvania,2000,114653400,107647581,5868880,3110136,2758744,5024257,2918107,2106150,844623,192029,652594,PA
1313,1314,Pennsylvania,2002,100411064,117534874,7208032,3498958,3709074,5698269,2997297,2700972,1509763,501661,1008103,PA
1314,1315,Pennsylvania,2004,132666129,122429919,5696782,3404141,2292641,5170960,3128027,2042933,525822,276114,249708,PA
1315,1316,Pennsylvania,2005,130143610,127372034,8514079,3498013,5016066,7708036,3146089,4561947,806043,351924,454120,PA
1316,1317,Pennsylvania,2006,132630975,126835238,8197686,4063140,4134546,7215834,3612028,3603806,981852,451112,530740,PA
1317,1318,Pennsylvania,2007,144157465,126387239,8203214,3810459,4392755,7395174,3364435,4030739,808039,446023,362016,PA
1318,1319,Pennsylvania,2008,124838914,129196580,8514887,3656898,4857989,7582318,3224233,4358085,932569,432665,499903,PA
1319,1320,Pennsylvania,2009,85012433,137828209,9826162,3919153,5907010,8564302,3457057,5107245,1261860,462095,799765,PA
1320,1321,Pennsylvania,2010,139815796,146230833,9635267,3510304,6124963,8393667,3074972,5318695,1241600,435331,806268,PA
1321,1322,Pennsylvania,2011,145647114,143182719,9805756,3512763,6292993,8848037,3110978,5737058,957719,401784,555935,PA
1322,1323,Pennsylvania,2012,128268374,138628286,9260083,3457472,5802612,8266035,3034624,5231411,994048,422847,571201,PA
1323,1324,Pennsylvania,2013,138034274,137976912,9187600,3632104,5555496,8217252,3188526,5028726,970348,443579,526770,PA
1324,1325,Pennsylvania,2014,139757737,136798424,8840345,3912755,4927591,7835097,3448063,4387034,1005248,464691,540557,PA
1325,1326,Pennsylvania,2015,136269597,140225568,9869721,3948633,5921088,8718003,3462039,5255965,1151718,486594,665123,PA
1326,1327,Pennsylvania,2016,137758121,146608141,10643508,4062557,6580951,9396608,3564992,5831617,1246899,497565,749334,PA
1327,1328,Pennsylvania,2017,149730269,151238591,9642062,3852728,5789334,8446734,3328041,5118693,1195328,524687,670641,PA
1328,1329,Arkansas,1977,9121526,8581384,1102676,501392,601284,1102676,501392,601284,0,0,0,AR
1329,1330,Arkansas,1978,9838669,8772059,1041952,472206,569746,1041952,472206,569746,0,0,0,AR
1330,1331,Arkansas,1979,9557796,9044985,1075827,518979,556848,1075827,518979,556848,0,0,0,AR
1331,1332,Arkansas,1980,9596394,9095050,1208819,515653,693166,1208819,515653,693166,0,0,0,AR
1332,1333,Arkansas,1981,9732335,9039306,1118076,481379,636697,1118076,481379,636697,0,0,0,AR
1333,1334,Arkansas,1982,9416060,8849452,812676,470928,341748,812676,470928,341748,0,0,0,AR
1334,1335,Arkansas,1983,9919376,8932183,831419,486977,344443,831419,486977,344443,0,0,0,AR
1335,1336,Arkansas,1984,10253181,9114059,807874,477505,330369,807874,477505,330369,0,0,0,AR
1336,1337,Arkansas,1985,11075169,10121777,940265,504369,435897,940265,504369,435897,0,0,0,AR
1337,1338,Arkansas,1986,11581269,11065301,1150528,545126,605402,1150528,545126,605402,0,0,0,AR
1338,1339,Arkansas,1987,11962529,10972676,1103601,522185,581416,1103601,522185,581416,0,0,0,AR
1339,1340,Arkansas,1988,11573999,10848636,1002104,495428,506675,1002104,495428,506675,0,0,0,AR
1340,1341,Arkansas,1989,11818137,10855720,907456,494557,412899,907456,494557,412899,0,0,0,AR
1341,1342,Arkansas,1990,11903327,11145593,916985,511372,405613,916985,511372,405613,0,0,0,AR
1342,1343,Arkansas,1991,12146666,11591093,975333,488581,486752,975333,488581,486752,0,0,0,AR
1343,1344,Arkansas,1992,13925980,12863650,1110743,524169,586574,1110743,524169,586574,0,0,0,AR
1344,1345,Arkansas,1993,14519050,13543949,1152123,562417,589706,1152123,562417,589706,0,0,0,AR
1345,1346,Arkansas,1994,15138930,13666394,1140878,567984,572894,1140878,567984,572894,0,0,0,AR
1346,1347,Arkansas,1995,15735940,14379378,1164441,569365,595075,1164441,569365,595075,0,0,0,AR
1347,1348,Arkansas,1996,17803267,15093160,1285371,580708,704663,1285371,580708,704663,0,0,0,AR
1348,1349,Arkansas,1997,18203221,16022021,1352314,606296,746019,1352314,606296,746019,0,0,0,AR
1349,1350,Arkansas,1998,19187072,16695749,1431761,627095,804666,1431761,627095,804666,0,0,0,AR
1350,1351,Arkansas,1999,19762679,17290410,1265086,631356,633729,1265086,631356,633729,0,0,0,AR
1351,1352,Arkansas,2000,19690569,17430506,1238116,613910,624206,1238116,613910,624206,0,0,0,AR
1352,1353,Arkansas,2002,18484642,19892137,1780638,691704,1088934,1780638,691704,1088934,0,0,0,AR
1353,1354,Arkansas,2004,23391991,21217093,1660183,640403,1019780,1660183,640403,1019780,0,0,0,AR
1354,1355,Arkansas,2005,23678534,20937242,1397350,621301,776049,1397178,621301,775877,172,0,172,AR
1355,1356,Arkansas,2006,25286634,21771234,1375282,626207,749075,1375282,626207,749075,0,0,0,AR
1356,1357,Arkansas,2007,26582870,22555790,1364904,640913,723991,1364904,640913,723991,0,0,0,AR
1357,1358,Arkansas,2008,22331141,22982545,1368310,634316,733994,1368310,634316,733994,0,0,0,AR
1358,1359,Arkansas,2009,19396510,23624723,1435352,731003,704349,1435352,731003,704349,0,0,0,AR
1359,1360,Arkansas,2010,27584770,25628090,1448344,730495,717850,1448344,730495,717850,0,0,0,AR
1360,1361,Arkansas,2011,30180137,25900556,1504947,717205,787742,1504947,717205,787742,0,0,0,AR
1361,1362,Arkansas,2012,25115363,25946217,1538831,720203,818628,1538831,720203,818628,0,0,0,AR
1362,1363,Arkansas,2013,28041797,25657984,1598066,700142,897923,1598066,700142,897923,0,0,0,AR
1363,1364,Arkansas,2014,29611707,26076276,1688182,722346,965836,1688182,722346,965836,0,0,0,AR
1364,1365,Arkansas,2015,27749996,27190645,1750361,787525,962836,1750361,787525,962836,0,0,0,AR
1365,1366,Arkansas,2016,27311324,27872783,1771434,781050,990384,1771434,781050,990384,0,0,0,AR
1366,1367,Arkansas,2017,31487816,28105838,2047382,755807,1291575,2047124,755646,1291478,258,161,97,AR
1367,1368,Rhode Island,1977,5925327,5596296,253117,152626,100491,244655,144374,100281,8462,8252,210,RI
1368,1369,Rhode Island,1978,5849255,5666163,243349,141121,102229,235969,133906,102063,7380,7214,165,RI
1369,1370,Rhode Island,1979,5817305,5629437,250259,142284,107974,246575,138847,107728,3684,3437,246,RI
1370,1371,Rhode Island,1980,5743652,5588016,249612,133397,116215,246494,130303,116191,3118,3094,24,RI
1371,1372,Rhode Island,1981,5720211,5506288,261755,129895,131861,257770,126613,131157,3986,3282,704,RI
1372,1373,Rhode Island,1982,5941981,5707511,236659,138949,97710,233486,135992,97494,3173,2957,216,RI
1373,1374,Rhode Island,1983,6224729,5799195,239885,131658,108227,236583,128422,108160,3303,3236,66,RI
1374,1375,Rhode Island,1984,6432189,5952795,285656,134271,151385,282353,130968,151385,3303,3303,0,RI
1375,1376,Rhode Island,1985,6577656,6249218,354201,126720,227481,351023,123542,227481,3178,3178,0,RI
1376,1377,Rhode Island,1986,7092516,6521427,384599,136460,248139,380996,132857,248139,3603,3603,0,RI
1377,1378,Rhode Island,1987,7351572,6650619,352837,138491,214346,348731,134384,214346,4106,4106,0,RI
1378,1379,Rhode Island,1988,7455388,7050472,441616,139354,302262,437455,135193,302262,4161,4161,0,RI
1379,1380,Rhode Island,1989,7690790,7312374,472135,142294,329841,468351,138511,329841,3784,3784,0,RI
1380,1381,Rhode Island,1990,7697996,7754668,471896,141429,330468,468162,137695,330468,3734,3734,0,RI
1381,1382,Rhode Island,1991,7672751,8153937,441927,124628,317299,437768,120469,317299,4159,4159,0,RI
1382,1383,Rhode Island,1992,8914983,9628460,410371,121611,288759,406400,117640,288759,3971,3971,0,RI
1383,1384,Rhode Island,1993,8637006,8911220,432794,111357,321436,428689,107252,321436,4105,4105,0,RI
1384,1385,Rhode Island,1994,9197617,8746427,428485,123468,305017,424598,119581,305017,3887,3887,0,RI
1385,1386,Rhode Island,1995,9162307,9164001,512865,134620,378246,508975,130729,378246,3891,3891,0,RI
1386,1387,Rhode Island,1996,9013005,8720476,414576,141838,272738,410841,138103,272738,3735,3735,0,RI
1387,1388,Rhode Island,1997,9029056,8670890,382616,141685,240931,378978,138048,240931,3638,3638,0,RI
1388,1389,Rhode Island,1998,9134093,8502822,366549,133855,232694,360089,127395,232694,6460,6460,0,RI
1389,1390,Rhode Island,1999,10597607,9028855,438740,173176,265564,433184,167620,265564,5556,5556,0,RI
1390,1391,Rhode Island,2000,10572615,9156250,406664,159727,246938,401103,154165,246938,5561,5561,0,RI
1391,1392,Rhode Island,2002,9349235,10816838,451356,154274,297082,446296,149214,297082,5060,5060,0,RI
1392,1393,Rhode Island,2004,12588265,11571818,466418,183888,282530,460169,177639,282530,6249,6249,0,RI
1393,1394,Rhode Island,2005,12213831,11580042,472439,196003,276436,466462,190026,276436,5977,5977,0,RI
1394,1395,Rhode Island,2006,12322603,11656947,480627,199598,281030,475247,194217,281030,5380,5380,0,RI
1395,1396,Rhode Island,2007,13280127,11849539,429708,236794,192914,421286,228372,192914,8422,8422,0,RI
1396,1397,Rhode Island,2008,10752183,12030687,346863,225776,121087,338623,217536,121087,8240,8240,0,RI
1397,1398,Rhode Island,2009,8758935,12282126,332973,222821,110152,323589,213437,110152,9384,9384,0,RI
1398,1399,Rhode Island,2010,13181808,12705949,366493,193203,173290,356951,183661,173290,9541,9541,0,RI
1399,1400,Rhode Island,2011,13871713,12513299,378046,212565,165481,368185,202704,165481,9861,9861,0,RI
1400,1401,Rhode Island,2012,12024397,12230233,469267,178463,290804,452295,161491,290804,16972,16972,0,RI
1401,1402,Rhode Island,2013,12634712,12026974,435567,191350,244217,415562,171345,244217,20005,20005,0,RI
1402,1403,Rhode Island,2014,12933857,11993431,468137,191294,276843,446417,169574,276843,21720,21720,0,RI
1403,1404,Rhode Island,2015,12144402,12338368,443519,189105,254413,421076,166662,254413,22443,22443,0,RI
1404,1405,Rhode Island,2016,12047584,12425392,433313,189194,244118,409972,165854,244118,23341,23341,0,RI
1405,1406,Rhode Island,2017,12832521,12501578,447280,205718,241562,422506,180944,241562,24774,24774,0,RI
1406,1407,South Carolina,1977,13488695,12749921,728035,425562,302472,728035,425562,302472,0,0,0,SC
1407,1408,South Carolina,1978,14624758,13576851,780188,418494,361695,780188,418494,361695,0,0,0,SC
1408,1409,South Carolina,1979,14687746,14156362,866455,450643,415813,866455,450643,415813,0,0,0,SC
1409,1410,South Carolina,1980,14332384,13979815,852589,421151,431438,852589,421151,431438,0,0,0,SC
1410,1411,South Carolina,1981,14833740,15006109,776858,421437,355421,776691,421269,355421,167,167,0,SC
1411,1412,South Carolina,1982,15282767,14908270,553732,428879,124854,553732,428879,124854,0,0,0,SC
1412,1413,South Carolina,1983,15998766,14745841,637406,449037,188368,637406,449037,188368,0,0,0,SC
1413,1414,South Carolina,1984,16809117,14763139,840731,450820,389911,840731,450820,389911,0,0,0,SC
1414,1415,South Carolina,1985,18360561,16352513,962340,495641,466698,962340,495641,466698,0,0,0,SC
1415,1416,South Carolina,1986,19938640,19219347,982296,405132,577164,982296,405132,577164,0,0,0,SC
1416,1417,South Carolina,1987,20771231,18987552,996329,408824,587505,996329,408824,587505,0,0,0,SC
1417,1418,South Carolina,1988,21443773,19734903,1195748,412326,783423,1195748,412326,783423,0,0,0,SC
1418,1419,South Carolina,1989,22635290,20677878,1147460,431089,716371,1147460,431089,716371,0,0,0,SC
1419,1420,South Carolina,1990,23554158,22345713,1080077,424883,655194,1080077,424883,655194,0,0,0,SC
1420,1421,South Carolina,1991,23858876,23899175,1098132,451078,647054,1098132,451078,647054,0,0,0,SC
1421,1422,South Carolina,1992,24512501,24614217,1093450,433518,659932,1093450,433518,659932,0,0,0,SC
1422,1423,South Carolina,1993,26057564,25239289,1205400,432076,773324,1205400,432076,773324,0,0,0,SC
1423,1424,South Carolina,1994,27424765,27083301,1175271,490693,684578,1175271,490693,684578,0,0,0,SC
1424,1425,South Carolina,1995,28473154,27273426,1138066,483179,654887,1138066,483179,654887,0,0,0,SC
1425,1426,South Carolina,1996,28697239,27907704,1130488,621527,508961,1130488,621527,508961,0,0,0,SC
1426,1427,South Carolina,1997,30373907,28594566,1180070,622617,557453,1180070,622617,557453,0,0,0,SC
1427,1428,South Carolina,1998,33103996,29885178,1227696,656099,571597,1227696,656099,571597,0,0,0,SC
1428,1429,South Carolina,1999,31839701,31132073,1521430,763072,758358,1521430,763072,758358,0,0,0,SC
1429,1430,South Carolina,2000,33403885,33360325,1889798,801009,1088790,1889798,801009,1088790,0,0,0,SC
1430,1431,South Carolina,2002,34042590,38292844,2031056,655243,1375813,2031056,655243,1375813,0,0,0,SC
1431,1432,South Carolina,2004,40381069,39673035,2081128,722062,1359066,2081128,722062,1359066,0,0,0,SC
1432,1433,South Carolina,2005,41767612,41433611,2067727,769543,1298185,2067727,769543,1298185,0,0,0,SC
1433,1434,South Carolina,2006,42194083,41632771,2063035,844613,1218421,2063035,844613,1218421,0,0,0,SC
1434,1435,South Carolina,2007,46727478,43341182,1644928,787889,857039,1644928,787889,857039,0,0,0,SC
1435,1436,South Carolina,2008,40221717,45237449,1599203,780823,818380,1599203,780823,818380,0,0,0,SC
1436,1437,South Carolina,2009,36885669,48144422,1537497,805686,731810,1537108,805298,731810,388,388,0,SC
1437,1438,South Carolina,2010,47784440,48112317,1818128,806922,1011205,1818128,806922,1011205,0,0,0,SC
1438,1439,South Carolina,2011,49858334,46389512,1678552,739865,938687,1670416,731729,938687,8136,8136,0,SC
1439,1440,South Carolina,2012,43066115,44306272,1671698,704853,966845,1663767,696921,966845,7931,7931,0,SC
1440,1441,South Carolina,2013,46200114,44466760,1328859,647813,681046,1320955,639909,681046,7904,7904,0,SC
1441,1442,South Carolina,2014,48710094,45281299,1571726,838896,732829,1561984,829154,732829,9742,9742,0,SC
1442,1443,South Carolina,2015,47225948,47507477,1659734,808038,851697,1649581,797884,851697,10154,10154,0,SC
1443,1444,South Carolina,2016,46716238,48546284,2021863,977968,1043896,2013270,969374,1043896,8593,8593,0,SC
1444,1445,South Carolina,2017,52187280,50527476,2485027,1045853,1439174,2415979,1022909,1393070,69048,22944,46104,SC
1445,1446,South Dakota,1977,3655083,3582243,558671,295798,262873,558671,295798,262873,0,0,0,SD
1446,1447,South Dakota,1978,3741441,3660356,546997,294042,252955,546997,294042,252955,0,0,0,SD
1447,1448,South Dakota,1979,3690001,3780642,566220,308460,257761,566220,308460,257761,0,0,0,SD
1448,1449,South Dakota,1980,3666585,3701889,611842,321970,289872,611842,321970,289872,0,0,0,SD
1449,1450,South Dakota,1981,3598844,3651568,565211,265609,299602,565211,265609,299602,0,0,0,SD
1450,1451,South Dakota,1982,3671062,3462939,488741,271009,217733,488741,271009,217733,0,0,0,SD
1451,1452,South Dakota,1983,3849900,3533516,480915,230428,250488,480915,230428,250488,0,0,0,SD
