,ID,Country,Investment Amount,Investment Type,Measure,Population,Year,Spending per Capita
1755,1838,Slovak Republic,902351073.8,Total road spending,Constant Euro,5426252.0,2016,166.2936173624078
1756,1839,Slovak Republic,887958205.3,Total road spending,Constant Euro,5435343.0,2017,163.36746462918714
1757,1840,Slovenia,459756848.3,Total road spending,Constant Euro,1987505.0,1995,231.32361845630578
1758,1841,Slovenia,684450368.3,Total road spending,Constant Euro,1991169.0,1996,343.74298128385885
1759,1842,Slovenia,668862255.1,Total road spending,Constant Euro,1986848.0,1997,336.64490444160805
1760,1843,Slovenia,570147341.4,Total road spending,Constant Euro,1982603.0,1998,287.57514308209966
1761,1844,Slovenia,710577089.0,Total road spending,Constant Euro,1985557.0,1999,357.8729238193615
1762,1845,Slovenia,656859889.3,Total road spending,Constant Euro,1990272.0,2000,330.03523603808924
1763,1846,Slovenia,468095919.5,Total road spending,Constant Euro,1992035.0,2001,234.98378266446122
1764,1847,Slovenia,516357702.0,Total road spending,Constant Euro,1995718.0,2002,258.7327979203475
1765,1848,Slovenia,677902854.7,Total road spending,Constant Euro,1996773.0,2003,339.4992093242447
1766,1849,Slovenia,682687381.6,Total road spending,Constant Euro,1997004.0,2004,341.8557907745803
1767,1850,Slovenia,636278293.5,Total road spending,Constant Euro,2001114.0,2005,317.9620418926658
1768,1851,Slovenia,806981008.2,Total road spending,Constant Euro,2008516.0,2006,401.7797260265788
1769,1852,Slovenia,863613444.5,Total road spending,Constant Euro,2019406.0,2007,427.6571647801383
1770,1853,Slovenia,855404183.6,Total road spending,Constant Euro,2022629.0,2008,422.9169974325494
1771,1854,Slovenia,568141249.9,Total road spending,Constant Euro,2042335.0,2009,278.1822031645151
1772,1855,Slovenia,358000000.0,Total road spending,Constant Euro,2049261.0,2010,174.6971225236805
1773,1856,Slovenia,225433526.0,Total road spending,Constant Euro,2052496.0,2011,109.83384425596931
1774,1857,Slovenia,211755279.6,Total road spending,Constant Euro,2056262.0,2012,102.98069000934706
1775,1858,Slovenia,215875914.1,Total road spending,Constant Euro,2059114.0,2013,104.83922410318225
1776,1859,Slovenia,231739682.3,Total road spending,Constant Euro,2061623.0,2014,112.40643041914065
1777,1860,Slovenia,220340948.6,Total road spending,Constant Euro,2062874.0,2015,106.81260639282864
1778,1861,Slovenia,233271585.0,Total road spending,Constant Euro,2064188.0,2016,113.0088853340878
1779,1862,Slovenia,312518141.5,Total road spending,Constant Euro,2065895.0,2017,151.2749396750561
1780,1865,Sweden,2167952873.0,Total road spending,Constant Euro,8826938.0,1995,245.60644619912364
1781,1866,Sweden,2178018546.0,Total road spending,Constant Euro,8840997.0,1996,246.35440392073428
1782,1867,Sweden,2001241610.0,Total road spending,Constant Euro,8846062.0,1997,226.22966128883112
1783,1868,Sweden,2495524404.0,Total road spending,Constant Euro,8850973.0,1998,281.94916016578065
1784,1869,Sweden,2231917651.0,Total road spending,Constant Euro,8857874.0,1999,251.96990282318308
1785,1870,Sweden,2095219904.0,Total road spending,Constant Euro,8872109.0,2000,236.15804359482058
1786,1871,Sweden,2346679655.0,Total road spending,Constant Euro,8895960.0,2001,263.7916149578011
1787,1872,Sweden,2686404606.0,Total road spending,Constant Euro,8924958.0,2002,300.999131424484
1788,1873,Sweden,2678761095.0,Total road spending,Constant Euro,8958229.0,2003,299.0279769583921
1789,1874,Sweden,2653089203.0,Total road spending,Constant Euro,8993531.0,2004,294.99972847149803
1790,1875,Sweden,2462659330.0,Total road spending,Constant Euro,9029572.0,2005,272.7326754800781
1791,1876,Sweden,2476173332.0,Total road spending,Constant Euro,9080504.0,2006,272.69117793461686
1792,1877,Sweden,2376911070.0,Total road spending,Constant Euro,9148092.0,2007,259.8258817248449
1793,1878,Sweden,2566655763.0,Total road spending,Constant Euro,9219637.0,2008,278.3901104783193
1794,1879,Sweden,2693466613.0,Total road spending,Constant Euro,9298514.0,2009,289.66635023617755
1795,1880,Sweden,2539882056.0,Total road spending,Constant Euro,9378126.0,2010,270.83044693577375
1796,1881,Sweden,2531409139.0,Total road spending,Constant Euro,9449212.0,2011,267.8963218308574
1797,1882,Sweden,2735779877.0,Total road spending,Constant Euro,9519374.0,2012,287.3907335713462
1798,1883,Sweden,2586010546.0,Total road spending,Constant Euro,9609000.0,2013,269.1237949838693
1799,1885,Sweden,2720980385.0,Total road spending,Constant Euro,9747355.0,2015,279.15063984024385
1800,1886,Sweden,2359110219.0,Total road spending,Constant Euro,9851017.0,2016,239.47884964567618
1801,1887,Sweden,2514811276.0,Total road spending,Constant Euro,9995153.0,2017,251.60307961268828
1802,1888,Switzerland,5355116330.0,Total road spending,Constant Euro,7040687.0,1995,760.5957103333808
1803,1889,Switzerland,5233124280.0,Total road spending,Constant Euro,7071851.0,1996,739.9935716971412
1804,1890,Switzerland,5249501160.0,Total road spending,Constant Euro,7088906.0,1997,740.5234545358621
1805,1891,Switzerland,5054076030.0,Total road spending,Constant Euro,7110002.0,1998,710.8403105934428
1806,1892,Switzerland,5340649427.0,Total road spending,Constant Euro,7143991.0,1999,747.5722501610095
1807,1893,Switzerland,4392976712.0,Total road spending,Constant Euro,7184250.0,2000,611.4732521835961
1808,1894,Switzerland,5008193832.0,Total road spending,Constant Euro,7226647.0,2001,693.0176376402501
1809,1895,Switzerland,5164937717.0,Total road spending,Constant Euro,7284754.0,2002,709.0064698135311
1810,1896,Switzerland,5251471212.0,Total road spending,Constant Euro,7339002.0,2003,715.5565854866915
1811,1897,Switzerland,5167915557.0,Total road spending,Constant Euro,7389626.0,2004,699.3473765790042
1812,1898,Switzerland,5174093037.0,Total road spending,Constant Euro,7437116.0,2005,695.712294523845
1813,1899,Switzerland,4967356655.0,Total road spending,Constant Euro,7483935.0,2006,663.735943056694
1814,1900,Switzerland,4828314388.0,Total road spending,Constant Euro,7551117.0,2007,639.4172395951487
1815,1901,Switzerland,5000309701.0,Total road spending,Constant Euro,7647676.0,2008,653.8338837837796
1816,1902,Switzerland,5292615488.0,Total road spending,Constant Euro,7744000.0,2009,683.4472479338843
1817,1903,Switzerland,5416726957.0,Total road spending,Constant Euro,7827970.0,2010,691.9708375223717
1818,1904,Switzerland,5241623596.0,Total road spending,Constant Euro,7912398.0,2011,662.4570194775339
1819,1908,Turkey,1106757280.0,Total road spending,Constant Euro,59756000.0,1995,18.521274516366557
1820,1909,Turkey,1444807633.0,Total road spending,Constant Euro,60671000.0,1996,23.813809447676814
1821,1910,Turkey,1764286549.0,Total road spending,Constant Euro,61582000.0,1997,28.649386979961676
1822,1911,Turkey,1451960146.0,Total road spending,Constant Euro,62464000.0,1998,23.244751312756147
1823,1912,Turkey,1283169404.0,Total road spending,Constant Euro,63364000.0,1999,20.250763903793953
1824,1913,Turkey,1342816987.0,Total road spending,Constant Euro,64268750.0,2000,20.893777878051154
1825,1914,Turkey,2067629205.0,Total road spending,Constant Euro,65166330.0,2001,31.72848931342305
1826,1915,Turkey,1371815321.0,Total road spending,Constant Euro,66002500.0,2002,20.784293337373583
1827,1916,Turkey,1457950659.0,Total road spending,Constant Euro,66794550.0,2003,21.827389495101023
1828,1917,Turkey,1657064436.0,Total road spending,Constant Euro,67598740.0,2004,24.513244418461053
1829,1918,Turkey,2149946437.0,Total road spending,Constant Euro,68435380.0,2005,31.415715628378187
1830,1919,Turkey,2606466277.0,Total road spending,Constant Euro,69295260.0,2006,37.613918715363795
1831,1920,Turkey,2582598347.0,Total road spending,Constant Euro,70158110.0,2007,36.81111630572716
1832,1921,Turkey,3536642407.0,Total road spending,Constant Euro,71051680.0,2008,49.77563383441461
1833,1922,Turkey,4235794301.0,Total road spending,Constant Euro,72039210.0,2009,58.79845574375399
1834,1923,Turkey,5495411873.0,Total road spending,Constant Euro,73142150.0,2010,75.13331058767072
1835,1924,Turkey,5894615593.0,Total road spending,Constant Euro,74223630.0,2011,79.41696725153432
1836,1925,Turkey,5330743745.0,Total road spending,Constant Euro,75175820.0,2012,70.910350495678
1837,1926,Turkey,6745341825.0,Total road spending,Constant Euro,76054620.0,2013,88.69075705065649
1838,1928,Turkey,9283475909.0,Total road spending,Constant Euro,77695904.0,2015,119.48475313447669
1839,1929,Turkey,7932244376.0,Total road spending,Constant Euro,78741053.0,2016,100.73835786778213
1840,1930,Turkey,7844918999.0,Total road spending,Constant Euro,79814871.0,2017,98.28893915019921
1841,1931,United Kingdom,12616964045.0,Total road spending,Constant Euro,58025000.0,1995,217.44013864713486
1842,1932,United Kingdom,11440291822.0,Total road spending,Constant Euro,58164000.0,1996,196.6902520803246
1843,1933,United Kingdom,9839778253.0,Total road spending,Constant Euro,58314000.0,1997,168.7378374489831
